# LAMMPS data file written by OVITO
1024 atoms
2 atom types
0.0 26.1599999 xlo xhi
0.0 26.1599999 ylo yhi
0.0 26.1599999 zlo zhi

Atoms # atomic

1 1 0.0 0.0 0.0
2 2 1.635 1.635 1.635
3 1 0.0 0.0 3.27
4 2 1.635 1.635 4.9050002
5 1 0.0 0.0 6.54
6 2 1.635 1.635 8.1750002
7 1 0.0 0.0 9.8100004
8 2 1.635 1.635 11.4449997
9 1 0.0 0.0 13.0799999
10 2 1.635 1.635 14.7150002
11 1 0.0 0.0 16.3500004
12 2 1.635 1.635 17.9850006
13 1 0.0 0.0 19.6200009
14 2 1.635 1.635 21.2549992
15 1 0.0 0.0 22.8899994
16 2 1.635 1.635 24.5249996
17 1 0.0 3.27 0.0
18 2 1.635 4.9050002 1.635
19 1 0.0 3.27 3.27
20 2 1.635 4.9050002 4.9050002
21 1 0.0 3.27 6.54
22 2 1.635 4.9050002 8.1750002
23 1 0.0 3.27 9.8100004
24 2 1.635 4.9050002 11.4449997
25 1 0.0 3.27 13.0799999
26 2 1.635 4.9050002 14.7150002
27 1 0.0 3.27 16.3500004
28 2 1.635 4.9050002 17.9850006
29 1 0.0 3.27 19.6200009
30 2 1.635 4.9050002 21.2549992
31 1 0.0 3.27 22.8899994
32 2 1.635 4.9050002 24.5249996
33 1 0.0 6.54 0.0
34 2 1.635 8.1750002 1.635
35 1 0.0 6.54 3.27
36 2 1.635 8.1750002 4.9050002
37 1 0.0 6.54 6.54
38 2 1.635 8.1750002 8.1750002
39 1 0.0 6.54 9.8100004
40 2 1.635 8.1750002 11.4449997
41 1 0.0 6.54 13.0799999
42 2 1.635 8.1750002 14.7150002
43 1 0.0 6.54 16.3500004
44 2 1.635 8.1750002 17.9850006
45 1 0.0 6.54 19.6200009
46 2 1.635 8.1750002 21.2549992
47 1 0.0 6.54 22.8899994
48 2 1.635 8.1750002 24.5249996
49 1 0.0 9.8100004 0.0
50 2 1.635 11.4449997 1.635
51 1 0.0 9.8100004 3.27
52 2 1.635 11.4449997 4.9050002
53 1 0.0 9.8100004 6.54
54 2 1.635 11.4449997 8.1750002
55 1 0.0 9.8100004 9.8100004
56 2 1.635 11.4449997 11.4449997
57 1 0.0 9.8100004 13.0799999
58 2 1.635 11.4449997 14.7150002
59 1 0.0 9.8100004 16.3500004
60 2 1.635 11.4449997 17.9850006
61 1 0.0 9.8100004 19.6200009
62 2 1.635 11.4449997 21.2549992
63 1 0.0 9.8100004 22.8899994
64 2 1.635 11.4449997 24.5249996
65 1 0.0 13.0799999 0.0
66 2 1.635 14.7150002 1.635
67 1 0.0 13.0799999 3.27
68 2 1.635 14.7150002 4.9050002
69 1 0.0 13.0799999 6.54
70 2 1.635 14.7150002 8.1750002
71 1 0.0 13.0799999 9.8100004
72 2 1.635 14.7150002 11.4449997
73 1 0.0 13.0799999 13.0799999
