# LAMMPS data file written by OVITO Basic 3.3.5
1470 atoms
2 atom types
-9.695928 12.927904 xlo xhi
-9.695928 12.927904 ylo yhi
-22.446928 33.670392 zlo zhi

Atoms  # atomic

157 1 -9.695928 6.463952 -7.3431757913
158 1 -8.07994 8.07994 -9.4920202087
159 1 -8.07994 8.07994 -1.7314437913
160 1 -9.695928 6.463952 -3.8802882087
161 2 -9.695928 6.463952 -11.223464
162 2 -8.07994 8.07994 -5.611732
163 1 -9.695928 6.463952 3.8802882087
164 1 -8.07994 8.07994 1.7314437913
165 1 -8.07994 8.07994 9.4920202087
166 1 -9.695928 6.463952 7.3431757913
167 2 -9.695928 6.463952 0.0
168 2 -8.07994 8.07994 5.611732
169 1 -9.695928 6.463952 15.1037522087
170 1 -8.07994 8.07994 12.9549077913
171 1 -8.07994 8.07994 20.7154842087
172 1 -9.695928 6.463952 18.5666397913
173 2 -9.695928 6.463952 11.223464
174 2 -8.07994 8.07994 16.835196
175 1 -9.695928 6.463952 26.3272162087
176 1 -8.07994 8.07994 24.1783717913
177 1 -8.07994 8.07994 31.9389482087
178 1 -9.695928 6.463952 29.7901037913
179 2 -9.695928 6.463952 22.446928
180 2 -8.07994 8.07994 28.05866
181 1 -9.695928 9.695928 -18.5666397913
182 1 -8.07994 11.311916 -20.7154842087
183 1 -8.07994 11.311916 -12.9549077913
184 1 -9.695928 9.695928 -15.1037522087
185 2 -9.695928 9.695928 -22.446928
186 2 -8.07994 11.311916 -16.835196
187 1 -9.695928 9.695928 -7.3431757913
188 1 -8.07994 11.311916 -9.4920202087
189 1 -8.07994 11.311916 -1.7314437913
190 1 -9.695928 9.695928 -3.8802882087
191 2 -9.695928 9.695928 -11.223464
192 2 -8.07994 11.311916 -5.611732
193 1 -9.695928 9.695928 3.8802882087
194 1 -8.07994 11.311916 1.7314437913
195 1 -8.07994 11.311916 9.4920202087
196 1 -9.695928 9.695928 7.3431757913
197 2 -9.695928 9.695928 0.0
198 2 -8.07994 11.311916 5.611732
199 1 -9.695928 9.695928 15.1037522087
200 1 -8.07994 11.311916 12.9549077913
201 1 -8.07994 11.311916 20.7154842087
202 1 -9.695928 9.695928 18.5666397913
203 2 -9.695928 9.695928 11.223464
204 2 -8.07994 11.311916 16.835196
205 1 -9.695928 9.695928 26.3272162087
206 1 -8.07994 11.311916 24.1783717913
207 1 -8.07994 11.311916 31.9389482087
208 1 -9.695928 9.695928 29.7901037913
209 2 -9.695928 9.695928 22.446928
210 2 -8.07994 11.311916 28.05866
211 1 -6.463952 -9.695928 -18.5666397913
212 1 -4.847964 -8.07994 -20.7154842087
213 1 -4.847964 -8.07994 -12.9549077913
214 1 -6.463952 -9.695928 -15.1037522087
215 2 -6.463952 -9.695928 -22.446928
216 2 -4.847964 -8.07994 -16.835196
217 1 -6.463952 -9.695928 -7.3431757913
218 1 -4.847964 -8.07994 -9.4920202087
219 1 -4.847964 -8.07994 -1.7314437913
220 1 -6.463952 -9.695928 -3.8802882087
221 2 -6.463952 -9.695928 -11.223464
222 2 -4.847964 -8.07994 -5.611732
223 1 -6.463952 -9.695928 3.8802882087
224 1 -4.847964 -8.07994 1.7314437913
225 1 -4.847964 -8.07994 9.4920202087
226 1 -6.463952 -9.695928 7.3431757913
227 2 -6.463952 -9.695928 0.0
228 2 -4.847964 -8.07994 5.611732
229 1 -6.463952 -9.695928 15.1037522087
230 1 -4.847964 -8.07994 12.9549077913
231 1 -4.847964 -8.07994 20.7154842087
232 1 -6.463952 -9.695928 18.5666397913
233 2 -6.463952 -9.695928 11.223464
234 2 -4.847964 -8.07994 16.835196
235 1 -6.463952 -9.695928 26.3272162087
236 1 -4.847964 -8.07994 24.1783717913
237 1 -4.847964 -8.07994 31.9389482087
238 1 -6.463952 -9.695928 29.7901037913
239 2 -6.463952 -9.695928 22.446928
240 2 -4.847964 -8.07994 28.05866
241 1 -6.463952 -6.463952 -18.5666397913
242 1 -4.847964 -4.847964 -20.7154842087
243 1 -4.847964 -4.847964 -12.9549077913
244 1 -6.463952 -6.463952 -15.1037522087
245 2 -6.463952 -6.463952 -22.446928
246 2 -4.847964 -4.847964 -16.835196
247 1 -6.463952 -6.463952 -7.3431757913
248 1 -4.847964 -4.847964 -9.4920202087
249 1 -4.847964 -4.847964 -1.7314437913
250 1 -6.463952 -6.463952 -3.8802882087
251 2 -6.463952 -6.463952 -11.223464
252 2 -4.847964 -4.847964 -5.611732
253 1 -6.463952 -6.463952 3.8802882087
254 1 -4.847964 -4.847964 1.7314437913
255 1 -4.847964 -4.847964 9.4920202087
256 1 -6.463952 -6.463952 7.3431757913
257 2 -6.463952 -6.463952 0.0
258 2 -4.847964 -4.847964 5.611732
259 1 -6.463952 -6.463952 15.1037522087
260 1 -4.847964 -4.847964 12.9549077913
261 1 -4.847964 -4.847964 20.7154842087
262 1 -6.463952 -6.463952 18.5666397913
263 2 -6.463952 -6.463952 11.223464
264 2 -4.847964 -4.847964 16.835196
265 1 -6.463952 -6.463952 26.3272162087
266 1 -4.847964 -4.847964 24.1783717913
267 1 -4.847964 -4.847964 31.9389482087
268 1 -6.463952 -6.463952 29.7901037913
269 2 -6.463952 -6.463952 22.446928
270 2 -4.847964 -4.847964 28.05866
271 1 -6.463952 -3.231976 -18.5666397913
272 1 -4.847964 -1.615988 -20.7154842087
273 1 -4.847964 -1.615988 -12.9549077913
274 1 -6.463952 -3.231976 -15.1037522087
275 2 -6.463952 -3.231976 -22.446928
276 2 -4.847964 -1.615988 -16.835196
277 1 -6.463952 -3.231976 -7.3431757913
278 1 -4.847964 -1.615988 -9.4920202087
279 1 -4.847964 -1.615988 -1.7314437913
280 1 -6.463952 -3.231976 -3.8802882087
281 2 -6.463952 -3.231976 -11.223464
282 2 -4.847964 -1.615988 -5.611732
283 1 -6.463952 -3.231976 3.8802882087
284 1 -4.847964 -1.615988 1.7314437913
285 1 -4.847964 -1.615988 9.4920202087
286 1 -6.463952 -3.231976 7.3431757913
287 2 -6.463952 -3.231976 0.0
288 2 -4.847964 -1.615988 5.611732
289 1 -6.463952 -3.231976 15.1037522087
290 1 -4.847964 -1.615988 12.9549077913
291 1 -4.847964 -1.615988 20.7154842087
292 1 -6.463952 -3.231976 18.5666397913
293 2 -6.463952 -3.231976 11.223464
294 2 -4.847964 -1.615988 16.835196
295 1 -6.463952 -3.231976 26.3272162087
296 1 -4.847964 -1.615988 24.1783717913
297 1 -4.847964 -1.615988 31.9389482087
298 1 -6.463952 -3.231976 29.7901037913
299 2 -6.463952 -3.231976 22.446928
300 2 -4.847964 -1.615988 28.05866
301 1 -6.463952 0.0 -18.5666397913
302 1 -4.847964 1.615988 -20.7154842087
303 1 -4.847964 1.615988 -12.9549077913
304 1 -6.463952 0.0 -15.1037522087
305 2 -6.463952 0.0 -22.446928
306 2 -4.847964 1.615988 -16.835196
307 1 -6.463952 0.0 -7.3431757913
308 1 -4.847964 1.615988 -9.4920202087
309 1 -4.847964 1.615988 -1.7314437913
310 1 -6.463952 0.0 -3.8802882087
311 2 -6.463952 0.0 -11.223464
312 2 -4.847964 1.615988 -5.611732
313 1 -6.463952 0.0 3.8802882087
314 1 -4.847964 1.615988 1.7314437913
315 1 -4.847964 1.615988 9.4920202087
316 1 -6.463952 0.0 7.3431757913
317 2 -6.463952 0.0 0.0
318 2 -4.847964 1.615988 5.611732
319 1 -6.463952 0.0 15.1037522087
320 1 -4.847964 1.615988 12.9549077913
321 1 -4.847964 1.615988 20.7154842087
322 1 -6.463952 0.0 18.5666397913
323 2 -6.463952 0.0 11.223464
324 2 -4.847964 1.615988 16.835196
325 1 -6.463952 0.0 26.3272162087
326 1 -4.847964 1.615988 24.1783717913
327 1 -4.847964 1.615988 31.9389482087
328 1 -6.463952 0.0 29.7901037913
329 2 -6.463952 0.0 22.446928
330 2 -4.847964 1.615988 28.05866
331 1 -6.463952 3.231976 -18.5666397913
332 1 -4.847964 4.847964 -20.7154842087
333 1 -4.847964 4.847964 -12.9549077913
334 1 -6.463952 3.231976 -15.1037522087
335 2 -6.463952 3.231976 -22.446928
336 2 -4.847964 4.847964 -16.835196
337 1 -6.463952 3.231976 -7.3431757913
338 1 -4.847964 4.847964 -9.4920202087
339 1 -4.847964 4.847964 -1.7314437913
340 1 -6.463952 3.231976 -3.8802882087
341 2 -6.463952 3.231976 -11.223464
342 2 -4.847964 4.847964 -5.611732
343 1 -6.463952 3.231976 3.8802882087
344 1 -4.847964 4.847964 1.7314437913
345 1 -4.847964 4.847964 9.4920202087
346 1 -6.463952 3.231976 7.3431757913
347 2 -6.463952 3.231976 0.0
348 2 -4.847964 4.847964 5.611732
349 1 -6.463952 3.231976 15.1037522087
350 1 -4.847964 4.847964 12.9549077913
351 1 -4.847964 4.847964 20.7154842087
352 1 -6.463952 3.231976 18.5666397913
353 2 -6.463952 3.231976 11.223464
354 2 -4.847964 4.847964 16.835196
355 1 -6.463952 3.231976 26.3272162087
356 1 -4.847964 4.847964 24.1783717913
357 1 -4.847964 4.847964 31.9389482087
358 1 -6.463952 3.231976 29.7901037913
359 2 -6.463952 3.231976 22.446928
360 2 -4.847964 4.847964 28.05866
361 1 -6.463952 6.463952 -18.5666397913
362 1 -4.847964 8.07994 -20.7154842087
363 1 -4.847964 8.07994 -12.9549077913
364 1 -6.463952 6.463952 -15.1037522087
365 2 -6.463952 6.463952 -22.446928
366 2 -4.847964 8.07994 -16.835196
367 1 -6.463952 6.463952 -7.3431757913
368 1 -4.847964 8.07994 -9.4920202087
369 1 -4.847964 8.07994 -1.7314437913
370 1 -6.463952 6.463952 -3.8802882087
371 2 -6.463952 6.463952 -11.223464
372 2 -4.847964 8.07994 -5.611732
373 1 -6.463952 6.463952 3.8802882087
374 1 -4.847964 8.07994 1.7314437913
375 1 -4.847964 8.07994 9.4920202087
376 1 -6.463952 6.463952 7.3431757913
377 2 -6.463952 6.463952 0.0
378 2 -4.847964 8.07994 5.611732
379 1 -6.463952 6.463952 15.1037522087
380 1 -4.847964 8.07994 12.9549077913
381 1 -4.847964 8.07994 20.7154842087
382 1 -6.463952 6.463952 18.5666397913
383 2 -6.463952 6.463952 11.223464
384 2 -4.847964 8.07994 16.835196
385 1 -6.463952 6.463952 26.3272162087
386 1 -4.847964 8.07994 24.1783717913
387 1 -4.847964 8.07994 31.9389482087
388 1 -6.463952 6.463952 29.7901037913
389 2 -6.463952 6.463952 22.446928
390 2 -4.847964 8.07994 28.05866
391 1 -6.463952 9.695928 -18.5666397913
392 1 -4.847964 11.311916 -20.7154842087
393 1 -4.847964 11.311916 -12.9549077913
394 1 -6.463952 9.695928 -15.1037522087
395 2 -6.463952 9.695928 -22.446928
396 2 -4.847964 11.311916 -16.835196
397 1 -6.463952 9.695928 -7.3431757913
398 1 -4.847964 11.311916 -9.4920202087
399 1 -4.847964 11.311916 -1.7314437913
400 1 -6.463952 9.695928 -3.8802882087
401 2 -6.463952 9.695928 -11.223464
402 2 -4.847964 11.311916 -5.611732
403 1 -6.463952 9.695928 3.8802882087
404 1 -4.847964 11.311916 1.7314437913
405 1 -4.847964 11.311916 9.4920202087
406 1 -6.463952 9.695928 7.3431757913
407 2 -6.463952 9.695928 0.0
408 2 -4.847964 11.311916 5.611732
409 1 -6.463952 9.695928 15.1037522087
410 1 -4.847964 11.311916 12.9549077913
411 1 -4.847964 11.311916 20.7154842087
412 1 -6.463952 9.695928 18.5666397913
413 2 -6.463952 9.695928 11.223464
414 2 -4.847964 11.311916 16.835196
415 1 -6.463952 9.695928 26.3272162087
416 1 -4.847964 11.311916 24.1783717913
417 1 -4.847964 11.311916 31.9389482087
418 1 -6.463952 9.695928 29.7901037913
419 2 -6.463952 9.695928 22.446928
420 2 -4.847964 11.311916 28.05866
421 1 -3.231976 -9.695928 -18.5666397913
422 1 -1.615988 -8.07994 -20.7154842087
423 1 -1.615988 -8.07994 -12.9549077913
424 1 -3.231976 -9.695928 -15.1037522087
425 2 -3.231976 -9.695928 -22.446928
426 2 -1.615988 -8.07994 -16.835196
427 1 -3.231976 -9.695928 -7.3431757913
428 1 -1.615988 -8.07994 -9.4920202087
429 1 -1.615988 -8.07994 -1.7314437913
430 1 -3.231976 -9.695928 -3.8802882087
431 2 -3.231976 -9.695928 -11.223464
432 2 -1.615988 -8.07994 -5.611732
433 1 -3.231976 -9.695928 3.8802882087
434 1 -1.615988 -8.07994 1.7314437913
435 1 -1.615988 -8.07994 9.4920202087
436 1 -3.231976 -9.695928 7.3431757913
437 2 -3.231976 -9.695928 0.0
438 2 -1.615988 -8.07994 5.611732
439 1 -3.231976 -9.695928 15.1037522087
440 1 -1.615988 -8.07994 12.9549077913
441 1 -1.615988 -8.07994 20.7154842087
442 1 -3.231976 -9.695928 18.5666397913
443 2 -3.231976 -9.695928 11.223464
444 2 -1.615988 -8.07994 16.835196
445 1 -3.231976 -9.695928 26.3272162087
446 1 -1.615988 -8.07994 24.1783717913
447 1 -1.615988 -8.07994 31.9389482087
448 1 -3.231976 -9.695928 29.7901037913
449 2 -3.231976 -9.695928 22.446928
450 2 -1.615988 -8.07994 28.05866
451 1 -3.231976 -6.463952 -18.5666397913
452 1 -1.615988 -4.847964 -20.7154842087
453 1 -1.615988 -4.847964 -12.9549077913
454 1 -3.231976 -6.463952 -15.1037522087
455 2 -3.231976 -6.463952 -22.446928
456 2 -1.615988 -4.847964 -16.835196
457 1 -3.231976 -6.463952 -7.3431757913
458 1 -1.615988 -4.847964 -9.4920202087
459 1 -1.615988 -4.847964 -1.7314437913
460 1 -3.231976 -6.463952 -3.8802882087
461 2 -3.231976 -6.463952 -11.223464
462 2 -1.615988 -4.847964 -5.611732
463 1 -3.231976 -6.463952 3.8802882087
464 1 -1.615988 -4.847964 1.7314437913
465 1 -1.615988 -4.847964 9.4920202087
466 1 -3.231976 -6.463952 7.3431757913
467 2 -3.231976 -6.463952 0.0
468 2 -1.615988 -4.847964 5.611732
469 1 -3.231976 -6.463952 15.1037522087
470 1 -1.615988 -4.847964 12.9549077913
471 1 -1.615988 -4.847964 20.7154842087
472 1 -3.231976 -6.463952 18.5666397913
473 2 -3.231976 -6.463952 11.223464
474 2 -1.615988 -4.847964 16.835196
475 1 -3.231976 -6.463952 26.3272162087
476 1 -1.615988 -4.847964 24.1783717913
477 1 -1.615988 -4.847964 31.9389482087
478 1 -3.231976 -6.463952 29.7901037913
479 2 -3.231976 -6.463952 22.446928
480 2 -1.615988 -4.847964 28.05866
481 1 -3.231976 -3.231976 -18.5666397913
482 1 -1.615988 -1.615988 -20.7154842087
483 1 -1.615988 -1.615988 -12.9549077913
484 1 -3.231976 -3.231976 -15.1037522087
485 2 -3.231976 -3.231976 -22.446928
486 2 -1.615988 -1.615988 -16.835196
487 1 -3.231976 -3.231976 -7.3431757913
488 1 -1.615988 -1.615988 -9.4920202087
489 1 -1.615988 -1.615988 -1.7314437913
490 1 -3.231976 -3.231976 -3.8802882087
491 2 -3.231976 -3.231976 -11.223464
492 2 -1.615988 -1.615988 -5.611732
493 1 -3.231976 -3.231976 3.8802882087
494 1 -1.615988 -1.615988 1.7314437913
495 1 -1.615988 -1.615988 9.4920202087
496 1 -3.231976 -3.231976 7.3431757913
497 2 -3.231976 -3.231976 0.0
498 2 -1.615988 -1.615988 5.611732
499 1 -3.231976 -3.231976 15.1037522087
500 1 -1.615988 -1.615988 12.9549077913
501 1 -1.615988 -1.615988 20.7154842087
502 1 -3.231976 -3.231976 18.5666397913
503 2 -3.231976 -3.231976 11.223464
504 2 -1.615988 -1.615988 16.835196
505 1 -3.231976 -3.231976 26.3272162087
506 1 -1.615988 -1.615988 24.1783717913
507 1 -1.615988 -1.615988 31.9389482087
508 1 -3.231976 -3.231976 29.7901037913
509 2 -3.231976 -3.231976 22.446928
510 2 -1.615988 -1.615988 28.05866
511 1 -3.231976 0.0 -18.5666397913
512 1 -1.615988 1.615988 -20.7154842087
513 1 -1.615988 1.615988 -12.9549077913
514 1 -3.231976 0.0 -15.1037522087
515 2 -3.231976 0.0 -22.446928
516 2 -1.615988 1.615988 -16.835196
517 1 -3.231976 0.0 -7.3431757913
518 1 -1.615988 1.615988 -9.4920202087
519 1 -1.615988 1.615988 -1.7314437913
520 1 -3.231976 0.0 -3.8802882087
521 2 -3.231976 0.0 -11.223464
522 2 -1.615988 1.615988 -5.611732
523 1 -3.231976 0.0 3.8802882087
524 1 -1.615988 1.615988 1.7314437913
525 1 -1.615988 1.615988 9.4920202087
526 1 -3.231976 0.0 7.3431757913
527 2 -3.231976 0.0 0.0
528 2 -1.615988 1.615988 5.611732
529 1 -3.231976 0.0 15.1037522087
530 1 -1.615988 1.615988 12.9549077913
531 1 -1.615988 1.615988 20.7154842087
532 1 -3.231976 0.0 18.5666397913
533 2 -3.231976 0.0 11.223464
534 2 -1.615988 1.615988 16.835196
535 1 -3.231976 0.0 26.3272162087
536 1 -1.615988 1.615988 24.1783717913
537 1 -1.615988 1.615988 31.9389482087
538 1 -3.231976 0.0 29.7901037913
539 2 -3.231976 0.0 22.446928
540 2 -1.615988 1.615988 28.05866
541 1 -3.231976 3.231976 -18.5666397913
542 1 -1.615988 4.847964 -20.7154842087
543 1 -1.615988 4.847964 -12.9549077913
544 1 -3.231976 3.231976 -15.1037522087
545 2 -3.231976 3.231976 -22.446928
546 2 -1.615988 4.847964 -16.835196
547 1 -3.231976 3.231976 -7.3431757913
548 1 -1.615988 4.847964 -9.4920202087
549 1 -1.615988 4.847964 -1.7314437913
550 1 -3.231976 3.231976 -3.8802882087
551 2 -3.231976 3.231976 -11.223464
552 2 -1.615988 4.847964 -5.611732
553 1 -3.231976 3.231976 3.8802882087
554 1 -1.615988 4.847964 1.7314437913
555 1 -1.615988 4.847964 9.4920202087
556 1 -3.231976 3.231976 7.3431757913
557 2 -3.231976 3.231976 0.0
558 2 -1.615988 4.847964 5.611732
559 1 -3.231976 3.231976 15.1037522087
560 1 -1.615988 4.847964 12.9549077913
561 1 -1.615988 4.847964 20.7154842087
562 1 -3.231976 3.231976 18.5666397913
563 2 -3.231976 3.231976 11.223464
564 2 -1.615988 4.847964 16.835196
565 1 -3.231976 3.231976 26.3272162087
566 1 -1.615988 4.847964 24.1783717913
567 1 -1.615988 4.847964 31.9389482087
568 1 -3.231976 3.231976 29.7901037913
569 2 -3.231976 3.231976 22.446928
570 2 -1.615988 4.847964 28.05866
571 1 -3.231976 6.463952 -18.5666397913
572 1 -1.615988 8.07994 -20.7154842087
573 1 -1.615988 8.07994 -12.9549077913
574 1 -3.231976 6.463952 -15.1037522087
575 2 -3.231976 6.463952 -22.446928
576 2 -1.615988 8.07994 -16.835196
577 1 -3.231976 6.463952 -7.3431757913
578 1 -1.615988 8.07994 -9.4920202087
579 1 -1.615988 8.07994 -1.7314437913
580 1 -3.231976 6.463952 -3.8802882087
581 2 -3.231976 6.463952 -11.223464
582 2 -1.615988 8.07994 -5.611732
583 1 -3.231976 6.463952 3.8802882087
584 1 -1.615988 8.07994 1.7314437913
585 1 -1.615988 8.07994 9.4920202087
586 1 -3.231976 6.463952 7.3431757913
587 2 -3.231976 6.463952 0.0
588 2 -1.615988 8.07994 5.611732
589 1 -3.231976 6.463952 15.1037522087
590 1 -1.615988 8.07994 12.9549077913
591 1 -1.615988 8.07994 20.7154842087
592 1 -3.231976 6.463952 18.5666397913
593 2 -3.231976 6.463952 11.223464
594 2 -1.615988 8.07994 16.835196
595 1 -3.231976 6.463952 26.3272162087
596 1 -1.615988 8.07994 24.1783717913
597 1 -1.615988 8.07994 31.9389482087
598 1 -3.231976 6.463952 29.7901037913
599 2 -3.231976 6.463952 22.446928
600 2 -1.615988 8.07994 28.05866
601 1 -3.231976 9.695928 -18.5666397913
602 1 -1.615988 11.311916 -20.7154842087
603 1 -1.615988 11.311916 -12.9549077913
604 1 -3.231976 9.695928 -15.1037522087
605 2 -3.231976 9.695928 -22.446928
606 2 -1.615988 11.311916 -16.835196
607 1 -3.231976 9.695928 -7.3431757913
608 1 -1.615988 11.311916 -9.4920202087
609 1 -1.615988 11.311916 -1.7314437913
610 1 -3.231976 9.695928 -3.8802882087
611 2 -3.231976 9.695928 -11.223464
612 2 -1.615988 11.311916 -5.611732
613 1 -3.231976 9.695928 3.8802882087
614 1 -1.615988 11.311916 1.7314437913
615 1 -1.615988 11.311916 9.4920202087
616 1 -3.231976 9.695928 7.3431757913
617 2 -3.231976 9.695928 0.0
618 2 -1.615988 11.311916 5.611732
619 1 -3.231976 9.695928 15.1037522087
620 1 -1.615988 11.311916 12.9549077913
621 1 -1.615988 11.311916 20.7154842087
622 1 -3.231976 9.695928 18.5666397913
623 2 -3.231976 9.695928 11.223464
624 2 -1.615988 11.311916 16.835196
625 1 -3.231976 9.695928 26.3272162087
